word,frequency,type,gender,dictionaryForm,languageLevel,english
humanitario,3,adjective,masculine,humanitario,B2,humanitarian
obsoleto,3,adjective,masculine,obsoleto,B2,obsolete
falsedad,3,noun,feminine,falsedad,B2,falsehood
arrancada,3,noun,feminine,arrancada,B2,launch
indiscreción,3,noun,feminine,indiscreción,B2,indiscretion
quimera,3,noun,feminine,quimera,B2,chimera
discutible,3,adjective,other,discutible,B2,debatable
injusticias,3,noun,feminine,injusticia,B2,injustices
matándome,3,verb,other,matarse,B2,killing myself
consumado,3,adjective,masculine,consumado,B2,consummate
retracto,3,noun,masculine,retracto,B2,retraction
premeditación,3,noun,feminine,premeditación,B2,premeditation
latente,3,adjective,feminine,latente,B2,latent
encantamiento,3,noun,masculine,encantamiento,B2,enchantment
pedófilos,3,noun,masculine,pedófilo,B2,pedophiles
agonizando,3,verb,other,agonizar,B2,gasping
jurídico,3,adjective,masculine,jurídico,B2,legal
convulsión,3,noun,feminine,convulsión,B2,convulsion
considérate,3,verb,other,considerarte,B2,consider yourself
propiamente,3,adverb,other,propiamente,B2,properly
propenso,2,adjective,masculine,propenso,B2,prone
enfurecido,2,adjective,masculine,enfurecido,B2,enraged
espontáneamente,2,adverb,other,espontáneamente,B2,spontaneously
gloriosos,2,adjective,masculine,glorioso,B2,glorious
atrápenlos,2,verb,other,atrapar,B2,catch them
bonificación,2,noun,feminine,bonificación,B2,bonus
insinuó,2,verb,other,insinuar,B2,insinuated
minúsculo,2,adjective,masculine,minúsculo,B2,minuscule
incorregible,2,adjective,other,incorregible,B2,incorrigible
hackeo,2,noun,masculine,hackeo,B2,hacking
soberanía,2,noun,feminine,soberanía,B2,sovereignty
incendiario,2,adjective,masculine,incendiario,B2,incendiary
engendro,2,noun,masculine,engendro,B2,aberration
inaudito,2,adjective,masculine,inaudito,B2,unheard of
nitroglicerina,2,noun,feminine,nitroglicerina,B2,nitroglycerin
quiebre,2,noun,masculine,quiebre,B2,break
guarro,2,adjective,masculine,guarro,B2,dirty or filthy
segurísimo,2,adjective,masculine,segurísimo,B2,very safe
burguesía,2,noun,feminine,burguesía,B2,bourgeoisie
tratándose,2,verb,other,tratarse,B2,to be about
obedezca,2,verb,other,obedecer,B2,to obey
pacientemente,2,adverb,other,pacientemente,B2,patiently
saliéramos,2,verb,other,salir,B2,we left
fusilado,2,verb,other,fusilar,B2,executed
prolongado,2,adjective,masculine,prolongado,B2,prolonged
desdichada,2,adjective,feminine,desdichada,B2,unfortunate
demoníaca,2,adjective,feminine,demoníaco,B2,demonic
paracaidismo,2,noun,masculine,paracaidismo,B2,skydiving
mostrárselo,2,verb,other,mostrárselo,B2,to show it to (someone)
carismático,2,adjective,masculine,carismático,B2,charismatic
infiltración,2,noun,feminine,infiltración,B2,infiltration
desplomó,2,verb,other,desplomar,B2,to collapse
incrementado,2,adjective,masculine,incrementado,B2,increased
infrarrojos,2,noun,masculine,infrarrojo,B2,infrared
damisela,2,noun,feminine,damisela,B2,damsel
machote,2,noun,masculine,machote,B2,masculine man
devolviera,2,verb,other,devolver,B2,to return
claustrofobia,2,noun,feminine,claustrofobia,B2,claustrophobia
produzca,2,verb,other,producir,B2,produce
muérdago,2,noun,masculine,muérdago,B2,mistletoe
volviéramos,2,verb,other,volver,B2,we returned
malinterprete,2,noun,masculine,malinterpreté,B2,misunderstanding
pisé,2,verb,other,pisar,B2,to step
fatales,2,adjective,feminine,fatal,B2,fatal
reconozcan,2,verb,other,reconocer,B2,recognize
acupuntura,2,noun,feminine,acupuntura,B2,acupuncture
botánico,2,adjective,masculine,botánico,B2,botanical
radicalmente,2,adverb,other,radicalmente,B2,radically
traicione,2,noun,feminine,traición,B2,treachery
catalizador,2,noun,masculine,catalizador,B2,catalyst
malicioso,2,adjective,masculine,malicioso,B2,malicious
despreciables,2,adjective,plural,despreciable,B2,despicable
presunción,2,noun,feminine,presunción,B2,presumption
burócratas,2,noun,masculine,burócrata,B2,bureaucrats
macabro,2,adjective,masculine,macabro,B2,macabre
paranoicos,2,noun,masculine,paranoico,B2,paranoids
irregularidades,2,noun,feminine,irregularidad,B2,irregularities
imperios,2,noun,masculine,imperio,B2,empires
representaciones,2,noun,feminine,representación,B2,representations
vasectomía,2,noun,feminine,vasectomía,B2,vasectomy
retribución,2,noun,feminine,retribución,B2,retribution
marginado,2,adjective,masculine,marginado,B2,marginalized
teología,2,noun,feminine,teología,B2,theology
audaces,2,adjective,masculine,audaz,B2,bold
consorte,2,noun,masculine,consorte,B2,consort
vertido,2,noun,masculine,vertido,B2,spillage
correría,2,noun,feminine,correría,B2,running
súplica,2,noun,feminine,súplica,B2,supplication
obsesiva,2,adjective,feminine,obsesivo,B2,obsessive
abordaje,2,noun,masculine,abordaje,B2,approach
exitosamente,2,adverb,other,exitosamente,B2,successfully
delicadamente,2,adverb,other,delicadamente,B2,delicately
saboteador,2,noun,masculine,saboteador,B2,saboteur
reprimido,2,adjective,masculine,reprimido,B2,repressed
calumnias,2,noun,feminine,calumnia,B2,slanders
etiquetado,2,noun,masculine,etiquetado,B2,labeling
majestuoso,2,adjective,masculine,majestuoso,B2,majestic
intemperie,2,noun,feminine,intemperie,B2,exposure
contingencia,2,noun,feminine,contingencia,B2,contingency
cruciales,2,adjective,plural,crucial,B2,crucial
estratega,2,noun,masculine,estratega,B2,strategist
llamamiento,2,noun,masculine,llamamiento,B2,call
falsificado,2,adjective,masculine,falsificado,B2,falsified
vejestorio,2,noun,masculine,vejestorio,B2,old man
liquidado,2,verb,other,liquidar,B2,settled
valiera,2,verb,other,valer,B2,to be worth
ridículamente,2,adverb,other,ridículamente,B2,ridiculously
imprevisible,2,adjective,other,imprevisible,B2,unpredictable
contrataría,2,verb,other,contratar,B2,would hire
lúgubre,2,adjective,feminine,lúgubre,B2,gloomy
jolie,2,adjective,feminine,jolí,B2,pretty
terrícola,2,noun,masculine,terrícola,B2,earthling
fisiología,2,noun,feminine,fisiología,B2,physiology
innato,2,adjective,masculine,innato,B2,innate
sureños,2,noun,masculine,sureño,B2,southerner
sobrevalorado,2,adjective,masculine,sobrevalorado,B2,overrated
convenceré,2,verb,other,convencer,B2,I will convince
polémica,2,noun,feminine,polémica,B2,controversy
dispersión,2,noun,feminine,dispersión,B2,dispersion
supremacía,2,noun,feminine,supremacía,B2,supremacy
moviera,2,verb,other,mover,B2,to move
contables,2,adjective,masculine,contable,B2,countable
ilegítimo,2,adjective,masculine,ilegítimo,B2,illegitimate
recibimiento,2,noun,masculine,recibimiento,B2,welcome
supondría,2,verb,other,suponer,B2,would suppose
prostíbulo,2,noun,masculine,prostíbulo,B2,brothel
avergüence,2,verb,other,avergonzar,B2,to embarrass
privilegiado,2,adjective,masculine,privilegiado,B2,privileged
posgrado,2,noun,masculine,posgrado,B2,postgraduate
desprevenido,2,adjective,masculine,desprevenido,B2,unprepared
convincentes,2,adjective,masculine,convincente,B2,convincing
sarcástica,2,adjective,feminine,sarcástico,B2,sarcastic
genéticas,2,noun,feminine,genética,B2,genetics
productividad,2,noun,feminine,productividad,B2,productivity
sutileza,2,noun,feminine,sutileza,B2,subtlety
incondicionalmente,2,adverb,other,incondicionalmente,B2,unconditionally
localizada,2,adjective,feminine,localizado,B2,located
transforman,2,verb,other,transformar,B2,they transform
reclamado,2,verb,other,reclamar,B2,claimed
aislante,2,noun,masculine,aislante,B2,insulator
sistemáticamente,2,adverb,other,sistemáticamente,B2,systematically
presuntamente,2,adverb,other,presuntivamente,B2,presumably
atemorizante,2,adjective,other,atemorizante,B2,frightening
exorcista,2,noun,masculine,exorcista,B2,exorcist
plagado,2,adjective,masculine,plagado,B2,plagued
viles,2,adjective,feminine,vil,B2,vile
contribuido,2,verb,other,contribuir,B2,contributed
inflexión,2,noun,feminine,inflexión,B2,inflection
maldecido,2,adjective,masculine,maldecido,B2,cursed
medievales,2,adjective,other,medieval,B2,medieval
leprosos,2,noun,masculine,leproso,B2,lepers
degenerados,2,noun,masculine,degenerado,B2,degenerates
riguroso,2,adjective,masculine,riguroso,B2,rigorous
violadas,2,verb,feminine,violar,B2,violated
escrutinio,2,noun,masculine,escrutinio,B2,scrutiny
obligarla,2,verb,other,obligar,B2,to force her
glaciares,2,noun,masculine,glaciar,B2,glaciers
estabilizado,2,adjective,masculine,estabilizado,B2,stabilized
eligiera,2,verb,other,elegir,B2,to choose
sabra,2,noun,feminine,sabra,B2,woman who knows
analítica,2,adjective,feminine,analítico,B2,analytical
extravagantes,2,adjective,masculine,extravagante,B2,extravagant
pasarían,2,verb,other,pasar,B2,they would pass
destierro,2,noun,masculine,destierro,B2,exile
indiscutible,2,adjective,other,indiscutible,B2,undisputable
enfermiza,2,adjective,feminine,enfermiza,B2,sickly
desfibrilador,2,noun,masculine,desfibrilador,B2,defibrillator
azotado,2,adjective,masculine,azotado,B2,beaten
reverenda,2,adjective,feminine,reverendo,B2,reverend
jeroglíficos,2,noun,masculine,jeroglífico,B2,hieroglyphs
estrangulación,2,noun,feminine,estrangulación,B2,strangulation
pretensiones,2,noun,feminine,pretensión,B2,pretensions
perdidamente,2,adverb,other,perdidamente,B2,fervently
llévensela,2,verb,other,llevarse,B2,take it away
cazavampiros,2,noun,masculine,cazavampiros,B2,vampire hunter
amenazados,2,adjective,masculine,amenazado,B2,threatened
coagulación,2,noun,feminine,coagulación,B2,coagulation
ocurriese,2,verb,other,ocurrir,B2,occur
notablemente,2,adverb,other,notablemente,B2,notably
furor,2,noun,masculine,furor,B2,furore
somnífero,2,adjective,masculine,somnífero,B2,sleep-inducing
discuta,2,verb,other,discutir,B2,discuss
desmantelar,2,verb,other,desmantelar,B2,to dismantle
eutanasia,2,noun,feminine,eutanasia,B2,euthanasia
indigna,2,adjective,feminine,indignar,B2,indignant
encerraste,2,verb,other,encerrar,B2,you enclosed
colocación,2,noun,feminine,colocación,B2,placement
perturbación,2,noun,feminine,perturbación,B2,disturbance
armisticio,2,noun,masculine,armisticio,B2,armistice
contienda,2,noun,feminine,contienda,B2,contention
privación,2,noun,feminine,privación,B2, deprivation
viniéramos,2,verb,other,venir,B2,we would come
cardiólogo,2,noun,masculine,cardiólogo,B2,cardiologist
epifanía,2,noun,feminine,epifanía,B2,epiphany
imperiales,2,adjective,masculine,imperial,B2,imperial
supermodelo,2,noun,masculine,supermodelo,B2,supermodel
llévatelos,2,verb,other,llevarse,B2,take them with you
virtuosa,2,adjective,feminine,virtuosa,B2,virtuous
piadosa,2,adjective,feminine,piadosa,B2,pious
fiduciario,2,adjective,masculine,fiduciario,B2,fiduciary
afán,2,noun,masculine,afán,B2,eagerness
clonación,2,noun,feminine,clonación,B2,cloning
tenacidad,2,noun,feminine,tenacidad,B2,tenacity
miréis,2,verb,other,mirar,B2,you (plural) look
comadrona,2,noun,feminine,comadrona,B2,midwife
propano,2,noun,masculine,propano,B2,propane
torturados,2,adjective,masculine,torturado,B2,tortured
filosofal,2,adjective,feminine,filosofal,B2,philosophical
reconsiderarlo,2,verb,other,reconsiderarlo,B2,to reconsider it
cabron,2,noun,masculine,cabrón,B2,bastard
minucioso,2,adjective,masculine,minucioso,B2,meticulous
psicológicas,2,adjective,feminine,psicológica,B2,psychological
hipotético,2,adjective,masculine,hipotético,B2,hypothetical
prematuramente,2,adverb,other,prematuramente,B2,prematurely
espiritualidad,2,noun,feminine,espiritualidad,B2,spirituality
intercepción,2,noun,feminine,intercepción,B2,interception
tecnicismo,2,noun,masculine,tecnicismo,B2,technical term
complexión,2,noun,feminine,complexión,B2,complexion
confirmará,2,verb,other,confirmar,B2,he/she will confirm
hablaríamos,2,verb,other,hablar,B2,we would speak
frenético,2,adjective,masculine,frenético,B2,frantic
traicionan,2,verb,other,traicionar,B2,to betray
joderse,2,verb,other,joderse,B2,to screw oneself
interestelar,2,adjective,masculine,interestelar,B2,interstellar
dificulta,2,noun,feminine,dificultad,B2,difficulty
surja,2,verb,other,surgir,B2,to arise
arritmia,2,noun,feminine,arritmia,B2,arrhythmia
visualmente,2,adverb,other,visualmente,B2,visually
insufrible,2,adjective,other,insufrible,B2,insufferable
deshonor,2,noun,masculine,deshonor,B2,dishonor
inhumanos,2,adjective,masculine,inhumano,B2,inhuman
estúpidamente,2,adverb,other,estúpidamente,B2,stupidly
patanes,2,noun,masculine,patán,B2,lout
forcejeo,2,noun,masculine,forcejeo,B2,struggle
faldero,2,noun,masculine,faldero,B2,apron
soberana,2,adjective,feminine,soberana,B2,sovereign
ancestrales,2,adjective,feminine,ancestral,B2,ancestral
riquísimo,2,adjective,masculine,riquísimo,B2,very delicious
clarísimo,2,adjective,masculine,clarísimo,B2,very clear
disfuncional,2,adjective,feminine,disfuncional,B2,dysfunctional
encarcelados,2,adjective,masculine,encarcelado,B2,imprisoned
concluyentes,2,adjective,masculine,concluyente,B2,conclusive
desvergonzada,2,adjective,feminine,desvergonzada,B2,shameless
amenaces,2,noun,feminine,amenaza,B2,threat
fatalidad,2,noun,feminine,fatalidad,B2,fatality
fogueo,2,noun,masculine,fogueo,B2,smoke
ingrata,2,adjective,feminine,ingrato,B2,ungrateful
hibernación,2,noun,feminine,hibernación,B2,hibernation
apodera,2,verb,other,apoderar,B2,to empower
producirá,2,verb,other,producir,B2,will produce
marginados,2,noun,masculine,marginado,B2,marginalized
enérgico,2,adjective,masculine,enérgico,B2,energetic
millonaria,2,adjective,feminine,millonaria,B2,millionaire
inexplicables,2,adjective,plural,inexplicable,B2,inexplicable
obituario,2,noun,masculine,obituario,B2,obituary
articulación,2,noun,feminine,articulación,B2,articulation
excitantes,2,adjective,masculine,excitante,B2,exciting
índices,2,noun,masculine,índice,B2,index
esófago,2,noun,masculine,esófago,B2,esophagus
terapéutico,2,adjective,masculine,terapéutico,B2,therapeutic
caudillo,2,noun,masculine,caudillo,B2,leader
infinitos,2,adjective,masculine,infinito,B2,infinite
devastadora,2,adjective,feminine,devastador,B2,devastating
obscena,2,adjective,feminine,obscena,B2,obscene
conscientemente,2,adverb,other,conscientemente,B2,consciously
exaltado,2,adjective,masculine,exaltado,B2,exalted
orgías,2,noun,feminine,orgía,B2,orgies
incumplimiento,2,noun,masculine,incumplimiento,B2,noncompliance
regresión,2,noun,feminine,regresión,B2,regression
metafóricamente,2,adverb,other,metafóricamente,B2,metaphorically
replicantes,2,noun,masculine,replicante,B2,replicants
reconsidere,2,verb,other,reconsiderar,B2,reconsider
afinidad,2,noun,feminine,afinidad,B2,affinity
dandi,2,noun,masculine,dandi,B2,dandy
pídeselo,2,verb,other,pedírselo,B2,ask for it (to someone)
experimentales,2,adjective,feminine,experimental,B2,experimental
prófugo,2,noun,masculine,prófugo,B2,fugitive
druida,2,noun,masculine,druida,B2,druid
correspondiente,2,adjective,other,correspondiente,B2,corresponding
pedante,2,adjective,masculine,pedante,B2,pedantic
molestándome,2,verb,other,molestar,B2,to disturb
groserías,2,noun,feminine,grosería,B2,rudeness
agravado,2,adjective,masculine,agravado,B2,aggravated
véase,2,verb,other,ver,B2,see oneself
sistólica,2,adjective,feminine,sistólico,B2,systolic
apasionados,2,adjective,masculine,apasionado,B2,passionate
nerviosismo,2,noun,masculine,nerviosismo,B2,nervousness
enfrentaron,2,verb,other,enfrentar,B2,to confront
inquisidor,2,noun,masculine,inquisidor,B2,inquisitor
súbitamente,2,adverb,other,súbitamente,B2,suddenly
humanoide,2,adjective,masculine,humanoide,B2,humanoid
minúscula,2,adjective,feminine,minúscula,B2,lowercase
clichés,2,noun,masculine,cliché,B2,cliché
renegados,2,noun,masculine,renegado,B2,renegades
gangsters,2,noun,masculine,gánster,B2,gangster
psique,2,noun,feminine,psique,B2,psyche
ponérmelo,2,verb,other,poner,B2,to put it on me
renacido,2,adjective,masculine,renacido,B2,reborn
tecnicamente,2,adverb,other,técnicamente,B2,technically
similitud,2,noun,feminine,similitud,B2,similarity
guardaría,2,verb,other,guardar,B2,would keep
apóstol,2,noun,masculine,apóstol,B2,apostle
flagrante,2,adjective,other,flagrante,B2,flagrant
galáctico,2,adjective,masculine,galáctico,B2,galactic
aquélla,2,pronoun,feminine,aquella,B2,that one (feminine)
identifíquese,2,verb,other,identificarse,B2,identify yourself
previsible,2,adjective,other,previsible,B2,foreseeable
malversación,2,noun,feminine,malversación,B2,embezzlement
conformidad,2,noun,feminine,conformidad,B2,conformity
diferencial,2,adjective,masculine,diferencial,B2,differential
espiritualmente,2,adverb,other,espiritualmente,B2,spiritually
amoníaco,2,noun,masculine,amoníaco,B2,ammonia
carroña,2,noun,feminine,carroña,B2,carrion
paria,2,noun,feminine,paria,B2,tribute
terrorífica,2,adjective,feminine,terrorífica,B2,terrific
nostálgico,2,adjective,masculine,nostálgico,B2,nostalgic
triunfal,2,adjective,masculine,triunfal,B2,triumphal
declive,2,adjective,masculine,declive,B2,slope
inalcanzable,2,adjective,feminine,inalcanzable,B2,unreachable
exceptuando,2,verb,other,exceptuar,B2,excepting
envenenando,2,verb,other,envenenar,B2,poisoning
fiero,2,adjective,masculine,fiero,B2,fierce
propulsor,2,noun,masculine,propulsor,B2,propeller
remisión,2,noun,feminine,remisión,B2,remission
desaparecio,2,verb,other,desaparecer,B2,disappeared
prostituto,2,noun,masculine,prostituto,B2,prostitute
envenenados,2,adjective,masculine,envenenado,B2,poisoned
acordaré,2,verb,other,acordar,B2,I will remember
sarcófago,2,noun,masculine,sarcófago,B2,sarcophagus
enteraría,2,verb,other,enterar,B2,to inform
veáis,2,verb,other,ver,B2,you (plural) see
sustitución,2,noun,feminine,sustitución,B2,substitution
aleatorios,2,adjective,masculine,aleatorio,B2,random
insinuación,2,noun,feminine,insinuación,B2,insinuation
maximo,2,adjective,masculine,máximo,B2,maximum
adulador,2,adjective,masculine,adulador,B2,flattering
diagnósticos,2,noun,masculine,diagnóstico,B2,diagnostics
residuales,2,adjective,masculine,residual,B2,residual
omiso,2,adjective,masculine,omiso,B2,omissive
geología,2,noun,feminine,geología,B2,geology
afroamericanos,2,noun,masculine,afroamericano,B2,African Americans
jurídica,2,adjective,feminine,jurídica,B2,legal
racionales,2,adjective,masculine,racional,B2,rational
esnob,2,adjective,masculine,esnob,B2,snob
prioritario,2,adjective,masculine,prioritario,B2,priority
contratiempos,2,noun,masculine,contratiempo,B2,setback
eminente,2,adjective,other,eminente,B2,eminent
presidenciales,2,adjective,feminine,presidencial,B2,presidential
descuidados,2,adjective,masculine,descuido,B2,careless
erecciones,2,noun,feminine,erección,B2,erections
racionamiento,2,noun,masculine,racionamiento,B2,rationing
regresarías,2,verb,other,regresar,B2,you would return
desapercibidos,2,adjective,masculine,desapercibido,B2,unnoticed
descalificado,2,adjective,masculine,descalificado,B2,disqualified
requeriría,2,verb,other,requerir,B2,would require
exigentes,2,adjective,masculine,exigente,B2,demanding
chantajearme,2,verb,other,chantajear,B2,to blackmail me
exhaustiva,2,adjective,feminine,exhaustivo,B2,exhaustive
ardid,2,noun,masculine,ardid,B2,trick
bastarda,2,adjective,feminine,bastarda,B2,bastard
violarla,2,verb,other,violarla,B2,to violate her
suspendidos,2,adjective,masculine,suspendido,B2,suspended
siquiatra,2,noun,masculine,siquiatra,B2,psychiatrist
sanguinario,2,adjective,masculine,sanguinario,B2,bloodthirsty
plenitud,2,noun,feminine,plenitud,B2,fullness
separatistas,2,noun,masculine,separatista,B2,separatists
averigüémoslo,2,verb,other,averiguar,B2,let's find out
cruelmente,2,adverb,other,cruelmente,B2,cruelly
extinguido,2,adjective,masculine,extinguido,B2,extinct
centurión,2,noun,masculine,centurión,B2,centurion
lugarteniente,2,noun,masculine,lugarteniente,B2,deputy
propagación,2,noun,feminine,propagación,B2,propagation
ahorcamiento,2,noun,masculine,ahorcamiento,B2,hanging
enseñárselo,2,verb,other,enseñárselo,B2,to teach it to him/her
clarividente,2,adjective,other,clarividente,B2,clairvoyant
disparados,2,adjective,masculine,disparado,B2,fired
mutilación,2,noun,feminine,mutilación,B2,mutilation
dramáticamente,2,adverb,other,dramáticamente,B2,dramatically
marcación,2,noun,feminine,marcación,B2,marking
lameculos,2,noun,masculine,lameculos,B2,sycophant
vengáis,2,verb,other,venir,B2,"you (plural, informal) come"
dárselos,2,verb,other,dar,B2,to give them
asegurados,2,noun,masculine,asegurado,B2,insured persons
contrincante,2,noun,masculine,contrincante,B2,opponent
inspiradora,2,adjective,feminine,inspirador,B2,inspiring
históricas,2,adjective,feminine,histórico,B2,historical
dactilar,2,adjective,masculine,dactilar,B2,digital
canibalismo,2,noun,masculine,canibalismo,B2,cannibalism
cómelo,2,verb,other,comer,B2,eat it
usanza,2,noun,feminine,usanza,B2,custom
incriminado,2,adjective,masculine,incriminado,B2,incriminated
desacreditar,2,verb,other,desacreditar,B2,to discredit
atracos,2,noun,masculine,atraco,B2,heists
cualificada,2,adjective,feminine,cualificado,B2,qualified
regocijo,2,noun,masculine,regocijo,B2,joy
rindieron,2,verb,other,rendir,B2,to surrender
archiduque,2,noun,masculine,archiduque,B2,archduke
viñedos,2,noun,masculine,viñedo,B2,vineyards
concerniente,2,adjective,other,concerniente,B2,concerning
penséis,2,verb,other,pensar,B2,you (plural) think
ricachón,2,noun,masculine,ricachón,B2,rich man
minuciosamente,2,adverb,other,minuciosamente,B2,meticulously
exclusión,2,noun,feminine,exclusión,B2,exclusion
prestigioso,2,adjective,masculine,prestigioso,B2,prestigious
cazarrecompensas,2,noun,masculine,cazarrecompensas,B2,bounty hunter
torturarte,2,verb,other,torturarte,B2,to torture you
estirpe,2,noun,feminine,estirpe,B2,lineage
amputación,2,noun,feminine,amputación,B2,amputation
simbionte,2,noun,masculine,simbionte,B2,symbiont
entregárselo,2,verb,other,entregárselo,B2,to deliver it to him/her
acompañamiento,2,noun,masculine,acompañamiento,B2,accompaniment
reclusión,2,noun,feminine,reclusión,B2,reclusion
incesante,2,adjective,other,incesante,B2,unceasing
matices,2,noun,masculine,matiz,B2,nuance
significativamente,2,adverb,other,significativamente,B2,significantly
obsesiones,2,noun,feminine,obsesión,B2,obsessions
psicoanalista,2,noun,feminine,psicoanalista,B2,psychoanalyst
defensivo,2,adjective,masculine,defensivo,B2,defensive
sirviera,2,verb,other,servir,B2,to serve
antinatural,2,adjective,other,antinatural,B2,unnatural
revestimiento,2,noun,masculine,revestimiento,B2,coating
celibato,2,noun,masculine,celibato,B2,celibacy
aberración,2,noun,feminine,aberración,B2,aberration
estímulos,2,noun,masculine,estímulo,B2,stimulus
inaccesible,2,adjective,other,inaccesible,B2,inaccessible
cósmicos,2,adjective,masculine,cósmico,B2,cosmic
compruébelo,2,verb,other,comprobar,B2,check it
contemporáneo,2,adjective,masculine,contemporáneo,B2,contemporary
desalmado,2,adjective,masculine,desalmado,B2,heartless
predicho,2,adjective,masculine,predicho,B2,predicted
premiado,2,adjective,masculine,premiado,B2,awarded
vértebras,2,noun,feminine,vértebra,B2,vertebra
obtendría,2,verb,other,obtener,B2,I would obtain
trascendental,2,adjective,other,trascendental,B2,transcendental
neurótico,2,adjective,masculine,neurótico,B2,neurotic
interpuso,2,verb,other,interponer,B2,to interpose
testificará,2,verb,other,testificar,B2,will testify
ferroviario,2,adjective,masculine,ferroviario,B2,railway
penetrado,2,adjective,masculine,penetrado,B2,penetrated
arrastrados,2,adjective,masculine,arrastrado,B2,dragged
esfinge,2,noun,feminine,esfinge,B2,sphinx
indeseable,2,adjective,masculine,indeseable,B2,undesirable
inversionista,2,noun,masculine,inversionista,B2,investor
punzante,2,adjective,masculine,punzante,B2,sharp
excitan,2,adjective,masculine,excitante,B2,exciting
antivicio,2,noun,masculine,antivicio,B2,antivice
perteneciente,2,adjective,other,perteneciente,B2,belonging
apuñalamiento,2,noun,masculine,apuñalamiento,B2,stabbing
sociología,2,noun,feminine,sociología,B2,sociology
explícaselo,2,verb,other,explicárselo,B2,explain it to him/her
escepticismo,2,noun,masculine,escepticismo,B2,skepticism
atenuantes,2,noun,feminine,atenuante,B2,mitigating
melodramático,2,adjective,masculine,melodramático,B2,melodramatic
disuelto,2,adjective,masculine,disuelto,B2,dissolved
vivieras,2,verb,other,vivir,B2,you lived
vengado,2,verb,other,vengar,B2,avenged
malísima,2,adjective,feminine,malísima,B2,very bad
caballerosidad,2,noun,feminine,caballerosidad,B2,chivalry
biólogo,2,noun,masculine,biólogo,B2,biologist
inercia,2,noun,feminine,inercia,B2,inertia
noviazgo,2,noun,masculine,noviazgo,B2,courtship
hágamelo,2,verb,other,hacer,B2,do it for me
discográfico,2,adjective,masculine,discográfico,B2,recording
creáis,2,verb,other,crear,B2,you (plural) create
incansable,2,adjective,feminine,incansable,B2,untiring
dárselas,2,verb,other,darse las,B2,to show off
pudriéndose,2,verb,other,pudrirse,B2,rotting
hipertensión,2,noun,feminine,hipertensión,B2,hypertension
intencionado,2,adjective,masculine,intencionado,B2,intentional
anestésico,2,noun,masculine,anestésico,B2,anesthetic
monetario,2,adjective,masculine,monetario,B2,monetary
frívola,2,adjective,feminine,frívolo,B2,frivolous
impetuoso,2,adjective,masculine,impetuoso,B2,impetuous
dolería,2,noun,feminine,dolería,B2,pain shop
errático,2,adjective,masculine,errático,B2,erratic
provoque,2,verb,other,provocar,B2,to provoke
perfeccionado,2,verb,other,perfeccionar,B2,perfected
disciplinaria,2,adjective,feminine,disciplinaria,B2,disciplinary
diéramos,2,verb,other,dar,B2,we gave
deténganlos,2,verb,other,detener,B2,stop them
farmacéuticos,2,noun,masculine,farmacéutico,B2,pharmaceuticals
bíblica,2,adjective,feminine,bíblico,B2,biblical
cibernético,2,adjective,masculine,cibernético,B2,cybernetic
sentimentalismo,2,noun,masculine,sentimentalismo,B2,sentimentalism
diácono,2,noun,masculine,diácono,B2,deacon
resucitación,2,noun,feminine,resucitación,B2,resuscitation
inmunda,2,adjective,feminine,inmundo,B2,filthy
narcotraficantes,2,noun,masculine,narcotraficante,B2,drug traffickers
frívolo,2,adjective,masculine,frívolo,B2,frivolous
expuestas,2,adjective,feminine,expuesto,B2,exposed
alegatos,2,noun,masculine,alegato,B2,plea
timonel,2,noun,masculine,timón,B2,helmsman
electrodos,2,noun,masculine,electrodo,B2,electrodes
quitármela,2,verb,other,quitarse,B2,to remove (oneself)
invisibilidad,2,noun,feminine,invisibilidad,B2,invisibility
arréstenlo,2,verb,other,arrestar,B2,arrest him
arriesgues,2,verb,other,arriesgar,B2,to risk
proponerte,2,verb,other,proponer,B2,to propose
quedárselo,2,verb,other,quedárselo,B2,to keep it for oneself
albatros,2,noun,masculine,albatros,B2,albatross
invicto,2,adjective,masculine,invicto,B2,undefeated
balanceo,2,noun,masculine,balanceo,B2,balancing
electorales,2,adjective,feminine,electoral,B2,electoral
hereditario,2,adjective,masculine,hereditario,B2,hereditary
indeseables,2,noun,masculine,indeseable,B2,undesirable
radiactivo,2,adjective,masculine,radiactivo,B2,radioactive
interrumpirte,2,verb,other,interrumpir,B2,to interrupt you
trufa,2,noun,feminine,trufa,B2,truffle
alcancen,2,verb,other,alcanzar,B2,to reach
incinerador,2,noun,masculine,incinerador,B2,incinerator
condenación,2,noun,feminine,condenación,B2,condemnation
explosivas,2,adjective,feminine,explosiva,B2,explosive
satánico,2,adjective,masculine,satánico,B2,satanic
apartados,2,noun,masculine,apartado,B2,separated
frenado,2,noun,masculine,frenado,B2,braking
operacional,2,adjective,feminine,operacional,B2,operational
urge,2,verb,other,urgir,B2,to urge
irreconocible,2,adjective,feminine,irreconocible,B2,unrecognizable
casáramos,2,verb,other,casar,B2,to marry
reconocidos,2,adjective,masculine,reconocido,B2,recognized
enorgullezco,2,verb,other,enorgullecer,B2,to pride
féretro,2,noun,masculine,féretro,B2,coffin
intendente,2,noun,masculine,intendente,B2,manager
llevémosla,2,verb,other,llevar,B2,let's take her
interpretaciones,2,noun,feminine,interpretación,B2,interpretations
inadaptados,2,noun,masculine,inadaptado,B2,misfits
tendríais,2,verb,other,tender,B2,you would stretch
