word,frequency,type,gender,dictionaryForm,languageLevel,english
pálido,12,adjective,masculine,pálido,A2,pale
cuido,12,verb,other,cuidar,A2,to take care of
besarme,12,verb,other,besar,A2,to kiss (me)
prefieren,12,verb,other,preferir,A2,they prefer
prepararme,12,verb,other,preparar,A2,to prepare (myself)
apresúrate,12,verb,other,apresurarse,A2,hurry up
modesto,12,adjective,masculine,modesto,A2,modest
atajo,12,noun,masculine,atajo,A2,shortcut
enseñan,12,verb,other,enseñar,A2,to teach
fibra,12,noun,feminine,fibra,A2,fiber
granjeros,12,noun,masculine,granjero,A2,farmers
suciedad,12,noun,feminine,suciedad,A2,dirt
esconderte,12,verb,other,esconderse,A2,to hide (yourself)
puros,12,adjective,masculine,puro,A2,pure
mae,12,noun,masculine,mae,A2,dude
remolque,12,noun,masculine,remolque,A2,trailer
presiona,12,verb,other,presionar,A2,to press
presentarse,12,verb,other,presentarse,A2,to introduce oneself
nuca,12,noun,feminine,nuca,A2,nape
típica,12,adjective,feminine,típico,A2,typical
enviados,12,noun,masculine,enviado,A2,sent
desaparecen,12,verb,other,desaparecer,A2,they disappear
vendemos,12,verb,other,vender,A2,we sell
echan,12,verb,other,echar,A2,to throw
laboratorios,12,noun,masculine,laboratorio,A2,laboratories
blando,12,adjective,masculine,blando,A2,soft
librería,12,noun,feminine,librería,A2,bookstore
importas,12,verb,other,importar,A2,you matter
divertirte,12,verb,other,divertirse,A2,to have fun
trío,12,noun,masculine,trío,A2,trio
atrapan,12,verb,other,atrapar,A2,they catch
pagarte,12,verb,other,pagar,A2,to pay you
únete,12,verb,other,unir,A2,join
amigable,12,adjective,other,amigable,A2,friendly
amuleto,12,noun,masculine,amuleto,A2,amulet
comprarlo,12,verb,other,comprar,A2,to buy it
trama,12,noun,feminine,trama,A2,plot
calefacción,12,noun,feminine,calefacción,A2,heating
útiles,12,noun,masculine,útil,A2,useful items
capitana,12,noun,feminine,capitana,A2,captain (female)
aprendes,12,verb,other,aprender,A2,you learn
perderme,12,verb,other,perder,A2,to lose (myself)
cerramos,12,verb,other,cerrar,A2,we close
rotas,12,noun,feminine,rota,A2,turns
avisa,12,verb,other,avisar,A2,to warn
arca,12,noun,feminine,arca,A2,chest
pasadas,12,adjective,feminine,pasado,A2,past
traemos,12,verb,other,traer,A2,we bring
entrego,12,verb,other,entregar,A2,I deliver
respóndeme,12,verb,other,responder,A2,answer me
timón,12,noun,masculine,timón,A2,helm
corteza,12,noun,feminine,corteza,A2,bark
sencillamente,12,adverb,other,sencillamente,A2,simply
jornada,12,noun,feminine,jornada,A2,workday
medir,12,verb,other,medir,A2,to measure
cubiertas,12,noun,feminine,cubierta,A2,covers
comeremos,12,verb,other,comer,A2,we will eat
nudos,12,noun,masculine,nudo,A2,knots
ejércitos,11,noun,masculine,ejército,A2,armies
tropa,11,noun,feminine,tropa,A2,troop
fábricas,11,noun,feminine,fábrica,A2,factories
ordené,11,verb,other,ordenar,A2,I ordered
estrecho,11,adjective,masculine,estrecho,A2,narrow
halló,11,verb,other,hallar,A2,to find
calentar,11,verb,other,calentar,A2,to heat
cantas,11,verb,other,cantar,A2,you sing
expreso,11,noun,masculine,expreso,A2,express
amistoso,11,adjective,masculine,amistoso,A2,friendly
bromear,11,verb,other,bromear,A2,to joke
chismes,11,noun,masculine,chisme,A2,gossip
tocamos,11,verb,other,tocar,A2,we touch
prestarme,11,verb,other,prestarme,A2,to lend to me
cagado,11,adjective,masculine,cagado,A2,screwed
hoguera,11,noun,feminine,hoguera,A2,bonfire
polaco,11,adjective,masculine,polaco,A2,Polish
socia,11,noun,feminine,socia,A2,partner
agradece,11,verb,other,agradecer,A2,thank
empleos,11,noun,masculine,empleo,A2,jobs
concentrado,11,adjective,masculine,concentrado,A2,concentrated
obtienes,11,verb,other,obtener,A2,you obtain
quemada,11,adjective,feminine,quemado,A2,burnt
monasterio,11,noun,masculine,monasterio,A2,monastery
monjes,11,noun,masculine,monje,A2,monk
marchas,11,noun,feminine,marcha,A2,march
jugué,11,verb,other,jugar,A2,I played
contarlo,11,verb,other,contarlo,A2,to tell it
anzuelo,11,noun,masculine,anzuelo,A2,hook
novatos,11,noun,masculine,novato,A2,novice
carnet,11,noun,masculine,carnet,A2,card
rebaño,11,noun,masculine,rebaño,A2,flock
inició,11,verb,other,iniciar,A2,began
críos,11,noun,masculine,crío,A2,child
pasajes,11,noun,masculine,pasaje,A2,passage
grieta,11,noun,feminine,grieta,A2,crack
reportera,11,noun,feminine,reportera,A2,reporter
besé,11,verb,other,besar,A2,I kissed
visitó,11,verb,other,visitar,A2,visited
enviarme,11,verb,other,enviar,A2,to send me
ponche,11,noun,masculine,ponche,A2,punch
recado,11,noun,masculine,recado,A2,message
planeamos,11,verb,other,planear,A2,we plan
callen,11,verb,other,callar,A2,to be quiet
permito,11,verb,other,permitir,A2,to allow
porción,11,noun,feminine,porción,A2,portion
enseñas,11,verb,other,enseñar,A2,you teach
prisionera,11,noun,feminine,prisionera,A2,female prisoner
amplia,11,adjective,feminine,amplio,A2,wide
bajaré,11,verb,other,bajar,A2,I will lower
sobras,11,noun,feminine,sobra,A2,leftovers
descargar,11,verb,other,descargar,A2,to download
animado,11,adjective,masculine,animado,A2,animated
campeones,11,noun,masculine,campeón,A2,champions
reporteros,11,noun,masculine,reportero,A2,reporters
señalar,10,verb,other,señalar,A2,to indicate
comparten,10,verb,other,compartir,A2,they share
divertidos,10,adjective,masculine,divertido,A2,fun
corras,10,verb,other,correr,A2,you run
atravesó,10,verb,other,atravesar,A2,crossed
diálogo,10,noun,masculine,diálogo,A2,dialogue
luchan,10,verb,other,luchar,A2,to fight
amargo,10,adjective,masculine,amargo,A2,bitter
acercarte,10,verb,other,acercarse,A2,to approach
separe,10,verb,other,separar,A2,to separate
ordene,10,verb,other,ordenar,A2,to order
quiten,10,verb,other,quitar,A2,to remove
intercambiar,10,verb,other,intercambiar,A2,to exchange
mezclar,10,verb,other,mezclar,A2,to mix
vivan,10,verb,other,vivir,A2,to live
travieso,10,adjective,masculine,travieso,A2,naughty
alegres,10,adjective,masculine,alegre,A2,happy
judías,10,noun,feminine,judía,A2,beans
vestirse,10,verb,other,vestirse,A2,to get dressed
sirves,10,verb,other,servir,A2,you serve
opino,10,verb,other,opinar,A2,I think
realeza,10,noun,feminine,realeza,A2,royalty
muestro,10,verb,other,mostrar,A2,I show
placeres,10,noun,masculine,placer,A2,pleasure
respondo,10,verb,other,responder,A2,I respond
relajarme,10,verb,other,relajarse,A2,to relax
calificaciones,10,noun,feminine,calificación,A2,grades
comienzas,10,verb,other,comenzar,A2,you begin
viajeros,10,noun,masculine,viajero,A2,travelers
vivienda,10,noun,feminine,vivienda,A2,housing
multas,10,noun,feminine,multa,A2,fines
luchadores,10,noun,masculine,luchador,A2,fighters
tarifa,10,noun,feminine,tarifa,A2,rate
granadas,10,noun,feminine,granada,A2,pomegranate
dejalo,10,verb,other,dejar,A2,leave it
muéstrale,10,verb,other,mostrar,A2,show him/her
aplicar,10,verb,other,aplicar,A2,to apply
búfalo,10,noun,masculine,búfalo,A2,buffalo
vistes,10,verb,other,ver,A2,to see
mandaste,10,verb,other,mandar,A2,you sent
comerme,10,verb,other,comer,A2,to eat (me)
suben,10,verb,other,subir,A2,they go up
choca,10,verb,other,chocar,A2,to collide
recipiente,10,noun,masculine,recipiente,A2,container
entretenido,10,adjective,masculine,entretenido,A2,entertaining
adorables,10,adjective,masculine,adorable,A2,adorable
tigres,10,noun,masculine,tigre,A2,tigers
míralos,10,verb,other,mirar,A2,look at them
pitido,10,noun,masculine,pitido,A2,beep
titulares,10,noun,masculine,titular,A2,headlines
ayudame,9,verb,other,ayudarme,A2,help me
ventilador,9,noun,masculine,ventilador,A2,fan
olvidarme,9,verb,other,olvidar,A2,to forget
silenciosa,9,adjective,feminine,silenciosa,A2,quiet
vídeos,9,noun,masculine,vídeo,A2,videos
póker,9,noun,masculine,póker,A2,poker
bajes,9,verb,other,bajar,A2,to go down
elegimos,9,verb,other,elegir,A2,we choose
cariñoso,9,adjective,masculine,cariñoso,A2,affectionate
húmeda,9,adjective,feminine,húmedo,A2,damp
tiende,9,verb,other,tender,A2,to stretch
sabroso,9,adjective,masculine,sabroso,A2,tasty
continuamos,9,verb,other,continuar,A2,we continue
aprovecha,9,verb,other,aprovechar,A2,take advantage
marquesa,9,noun,feminine,marquesa,A2,marchioness
salte,9,verb,other,saltar,A2,jump
tuberías,9,noun,feminine,tubería,A2,pipes
ayudarán,9,verb,other,ayudar,A2,they will help
colonias,9,noun,feminine,colonia,A2,colonies
ruega,9,verb,other,ruegar,A2,to beg
miraste,9,verb,other,mirar,A2,you looked
cabos,9,noun,masculine,cabo,A2,"end, tip, cabo"
telescopio,9,noun,masculine,telescopio,A2,telescope
recoja,9,verb,other,recoger,A2,to collect
filtro,9,noun,masculine,filtro,A2,filter
habituales,9,adjective,masculine,habitual,A2,habitual
negativos,9,noun,masculine,negativo,A2,negative
creativa,9,adjective,feminine,creativa,A2,creative
calienta,9,verb,other,calentar,A2,to heat
neumático,9,noun,masculine,neumático,A2,tire
roble,9,noun,masculine,roble,A2,oak
décimo,9,adjective,masculine,décimo,A2,tenth
cierras,9,verb,other,cerrar,A2,you close
delfines,9,noun,masculine,delfín,A2,dolphins
cenicienta,9,noun,feminine,cenicienta,A2,Cinderella
léelo,9,verb,other,leerlo,A2,read it
nobleza,9,noun,feminine,nobleza,A2,nobility
folleto,9,noun,masculine,folleto,A2,brochure
cogen,9,verb,other,coger,A2,to take
salvamos,9,verb,other,salvar,A2,we save
estacionado,9,adjective,masculine,estacionado,A2,parked
rollos,9,noun,masculine,rollo,A2,rolls
paternidad,9,noun,feminine,paternidad,A2,parenthood
pesadas,9,adjective,feminine,pesado,A2,heavy
pescadores,9,noun,masculine,pescador,A2,fishermen
instalar,9,verb,other,instalar,A2,to install
seguirlo,9,verb,other,seguir,A2,to follow him/it
esquí,9,noun,masculine,esquí,A2,ski
trabajaremos,9,verb,other,trabajar,A2,we will work
molestarla,9,verb,other,molestar,A2,to bother her
delantal,9,noun,masculine,delantal,A2,apron
pianista,9,noun,masculine,pianista,A2,pianist
gasté,9,verb,other,gastar,A2,spent
pinto,9,adjective,masculine,pinto,A2,spotted
bocina,9,noun,feminine,bocina,A2,horn
altavoz,9,noun,masculine,altavoz,A2,loudspeaker
católicos,9,adjective,masculine,católico,A2,catholic
colaborar,9,verb,other,colaborar,A2,to collaborate
obedece,9,verb,other,obedecer,A2,obeys
micrófonos,9,noun,masculine,micrófono,A2,microphones
demas,9,other,other,demás,A2,others
reservada,9,adjective,feminine,reservado,A2,reserved
podrida,9,adjective,feminine,podrido,A2,rotten
flojo,9,adjective,masculine,flojo,A2,loose
avisarle,8,verb,other,avisar,A2,to inform you
ayudantes,8,noun,masculine,ayudante,A2,helpers
textos,8,noun,masculine,texto,A2,texts
evaluar,8,verb,other,evaluar,A2,to evaluate
inicia,8,verb,other,iniciar,A2,to start
imán,8,noun,masculine,imán,A2,magnet
dadme,8,verb,other,darme,A2,give me
trabajen,8,verb,other,trabajar,A2,to work
reflejos,8,noun,masculine,reflejo,A2,reflections
paran,8,verb,other,parar,A2,to stop
acabaste,8,verb,other,acabar,A2,you finished
usarlos,8,verb,other,usar,A2,to use them
traed,8,verb,other,traer,A2,to bring
gustarme,8,verb,other,gustar,A2,to please
creeme,8,verb,other,creerme,A2,believe me
acercas,8,verb,other,acercar,A2,to approach
celebra,8,verb,other,celebrar,A2,to celebrate
cantantes,8,noun,masculine,cantante,A2,singers
burlas,8,noun,feminine,burla,A2,mockery
infantiles,8,adjective,feminine,infantil,A2,childish
acabes,8,verb,other,acabar,A2,to finish
jugaremos,8,verb,other,jugar,A2,we will play
sugerencias,8,noun,feminine,sugerencia,A2,suggestions
cogemos,8,verb,other,coger,A2,we take
deliciosos,8,adjective,masculine,delicioso,A2,delicious
srita,8,noun,feminine,señorita,A2,miss
reir,8,verb,other,reír,A2,to laugh
rápidas,8,adjective,feminine,rápido,A2,fast
preparamos,8,verb,other,preparar,A2,we prepare
estomago,8,noun,masculine,estómago,A2,stomach
imprenta,8,noun,feminine,imprenta,A2,printing press
suspiro,8,noun,masculine,suspiro,A2,sigh
cortarle,8,verb,other,cortar,A2,to cut
cualidad,8,noun,feminine,cualidad,A2,quality
donaciones,8,noun,feminine,donación,A2,donations
sorbo,8,noun,masculine,sorbo,A2,sip
buey,8,noun,masculine,buey,A2,ox
gales,8,noun,masculine,galés,A2,Welsh
llenó,8,verb,other,llenar,A2,filled
energia,8,noun,feminine,energía,A2,energy
escupir,8,verb,other,escupir,A2,to spit
bienvenidas,8,noun,feminine,bienvenida,A2,welcome
obtengo,8,verb,other,obtener,A2,I obtain
despierten,8,verb,other,despertar,A2,wake up
manejas,8,verb,other,manejar,A2,you drive
colectivo,8,noun,masculine,colectivo,A2,collective
agárralo,8,verb,other,agarrar,A2,grab it
terrenos,8,noun,masculine,terreno,A2,lands
gustarte,8,verb,other,gustar,A2,to like (you)
famosas,8,adjective,feminine,famosa,A2,famous
golpeas,8,verb,other,golpear,A2,you hit
inspectora,8,noun,feminine,inspectora,A2,inspector
costos,8,noun,masculine,costo,A2,cost
envíame,8,verb,other,enviar,A2,send me
albóndigas,8,noun,feminine,albóndiga,A2,meatballs
noreste,8,adjective,other,noreste,A2,northeast
devuelves,8,verb,other,devolver,A2,you return
comentar,8,verb,other,comentar,A2,to comment
acerco,8,verb,other,acercar,A2,to approach
especias,8,noun,feminine,especia,A2,spices
pesetas,8,noun,feminine,peseta,A2,peseta
carroza,8,noun,feminine,carroza,A2,float
reinado,8,noun,masculine,reinado,A2,reign
cartuchos,8,noun,masculine,cartucho,A2,cartridge
muevete,8,verb,other,moverse,A2,move yourself
espiral,8,noun,feminine,espiral,A2,spiral
respondí,8,verb,other,responder,A2,I responded
rió,8,verb,other,reír,A2,laughed
grabadora,8,noun,feminine,grabadora,A2,recorder
ingrediente,8,noun,masculine,ingrediente,A2,ingredient
marcó,8,verb,other,marcar,A2,marked
cómics,8,noun,masculine,cómic,A2,comics
temprana,8,adjective,feminine,temprano,A2,early
posesiones,8,noun,feminine,posesión,A2,possessions
chavales,8,noun,masculine,chaval,A2,guys
castaño,8,adjective,masculine,castaño,A2,brown
cambiarse,8,verb,other,cambiarse,A2,to change (one's clothes)
perdones,8,verb,other,perdonar,A2,to forgive
cursos,8,noun,masculine,curso,A2,courses
aventón,7,noun,masculine,aventón,A2,ride
pillas,7,verb,other,pillar,A2,to catch
observen,7,verb,other,observar,A2,to observe
pegada,7,noun,feminine,pegada,A2,stickiness
refrescos,7,noun,masculine,refresco,A2,soft drinks
porquerías,7,noun,feminine,porquería,A2,rubbish
mandamos,7,verb,other,mandar,A2,we send
fusil,7,noun,masculine,fusil,A2,rifle
esquema,7,noun,masculine,esquema,A2,schema
echarlo,7,verb,other,echar,A2,to throw it
bromees,7,noun,masculine,bromee,A2,joke
postales,7,noun,feminine,postal,A2,postcards
acompañas,7,verb,other,acompañar,A2,you accompany
bulto,7,noun,masculine,bulto,A2,bulge
traerlos,7,verb,other,traer,A2,to bring them
ganga,7,noun,feminine,ganga,A2,bargain
terciopelo,7,noun,masculine,terciopelo,A2,velvet
prenda,7,noun,feminine,prenda,A2,garment
aldeanos,7,noun,masculine,aldeano,A2,villagers
usuario,7,noun,masculine,usuario,A2,user
sabores,7,noun,masculine,sabor,A2,flavors
participantes,7,noun,masculine,participante,A2,participants
diseñar,7,verb,other,diseñar,A2,to design
lasaña,7,noun,feminine,lasaña,A2,lasagna
navideño,7,adjective,masculine,navideño,A2,Christmas
muralla,7,noun,feminine,muralla,A2,wall
sediento,7,adjective,masculine,sediento,A2,thirsty
hablarnos,7,verb,other,hablar,A2,to talk to us
accesorios,7,noun,masculine,accesorio,A2,accessories
viajamos,7,verb,other,viajar,A2,we travel
manchado,7,adjective,masculine,manchado,A2,stained
cortarme,7,verb,other,cortarse,A2,to cut oneself
lector,7,noun,masculine,lector,A2,reader
escarabajo,7,noun,masculine,escarabajo,A2,beetle
dardos,7,noun,masculine,dardo,A2,darts
molde,7,noun,masculine,molde,A2,mold
varones,7,noun,masculine,varón,A2,males
ocupando,7,verb,other,ocupar,A2,occupying
bromista,7,noun,masculine,bromista,A2,joker
bajemos,7,verb,other,bajar,A2,let's go down
limpió,7,verb,other,limpiar,A2,cleaned
guárdalo,7,verb,other,guardar,A2,keep it
picar,7,verb,other,picar,A2,to sting; to chop
envías,7,verb,other,enviar,A2,you send
ahorro,7,noun,masculine,ahorro,A2,savings
dejarles,7,verb,other,dejar,A2,to leave (them)
hijito,7,noun,masculine,hijito,A2,little son
vomitando,7,verb,other,vomitar,A2,vomiting
acompáñame,7,verb,other,acompañar,A2,accompany me
pásalo,7,verb,other,pasar,A2,pass it
mareo,7,noun,masculine,mareo,A2,dizziness
ahorra,7,verb,other,ahorrar,A2,to save
búho,7,noun,masculine,búho,A2,owl
heroe,7,noun,masculine,héroe,A2,hero
tardaste,7,verb,other,tardar,A2,you took (time)
cocodrilos,7,noun,masculine,cocodrilo,A2,crocodiles
acorde,7,noun,masculine,acorde,A2,chord
bájame,7,verb,other,bajar,A2,lower me
bebiste,7,verb,other,beber,A2,you drank
flote,7,noun,masculine,flote,A2,float
reinos,7,noun,masculine,reino,A2,kingdom
preguntarles,7,verb,other,preguntar,A2,to ask them
directorio,7,noun,masculine,directorio,A2,directory
beberé,7,verb,other,beber,A2,I will drink
demuestran,7,verb,other,demostrar,A2,to demonstrate
divisiones,7,noun,feminine,división,A2,divisions
dedicar,7,verb,other,dedicar,A2,to dedicate
cariñosa,7,adjective,feminine,cariñosa,A2,affectionate
huerto,7,noun,masculine,huerto,A2,vegetable garden
regulares,7,adjective,masculine,regular,A2,regular
existo,7,verb,other,existir,A2,I exist
relaja,7,verb,other,relajar,A2,relax
gérmenes,7,noun,masculine,gérmen,A2,germs
buceo,7,noun,masculine,buceo,A2,diving
irlandesa,7,adjective,feminine,irlandés,A2,Irish
llene,7,verb,other,llenar,A2,fill
informacion,7,noun,feminine,información,A2,information
cometen,7,verb,other,cometer,A2,to commit
ilumina,7,verb,other,iluminar,A2,illuminate
disculpame,7,verb,other,disculparme,A2,forgive me
candidata,7,noun,feminine,candidata,A2,candidate
solares,7,noun,masculine,solar,A2,solar
cócteles,7,noun,masculine,cóctel,A2,cocktails
presentas,7,verb,other,presentar,A2,to present
garra,7,noun,feminine,garra,A2,claw
copiloto,7,noun,masculine,copiloto,A2,co-pilot
queman,7,verb,other,quemar,A2,they burn
reservación,7,noun,feminine,reservación,A2,reservation
pasarela,7,noun,feminine,pasarela,A2,catwalk
nacidos,6,verb,other,nacer,A2,born
herirte,6,verb,other,herir,A2,to hurt
bloqueada,6,adjective,feminine,bloqueada,A2,blocked
campeona,6,noun,feminine,campeona,A2,champion
lencería,6,noun,feminine,lencería,A2,lingerie
carguen,6,verb,other,cargar,A2,to load
noticiero,6,noun,masculine,noticiero,A2,news program
relaciona,6,verb,other,relacionar,A2,to relate
transportes,6,noun,masculine,transporte,A2,transport
botiquín,6,noun,masculine,botiquín,A2,first-aid kit
vegetariana,6,adjective,feminine,vegetariano,A2,vegetarian
microscopio,6,noun,masculine,microscopio,A2,microscope
diviertes,6,verb,other,divertir,A2,to have fun
avisos,6,noun,masculine,aviso,A2,notice
dorados,6,adjective,masculine,dorado,A2,golden
cúbreme,6,verb,other,cubrir,A2,cover me
deportiva,6,adjective,feminine,deportivo,A2,sporty
animadoras,6,noun,feminine,animadora,A2,cheerleaders
despertarse,6,verb,other,despertarse,A2,to wake up
peliculas,6,noun,feminine,película,A2,movies
monto,6,noun,masculine,monto,A2,amount
parará,6,verb,other,parar,A2,will stop
mero,6,noun,masculine,mero,A2,mere
charlando,6,verb,other,charlar,A2,chatting
indicaciones,6,noun,feminine,indicacione,A2,instructions
miraban,6,verb,other,mirar,A2,they were looking
zurdo,6,adjective,masculine,zurdo,A2,left-handed
cumplen,6,verb,other,cumplir,A2,to fulfill
recluta,6,noun,feminine,recluta,A2,recruit
agarraron,6,verb,other,agarrar,A2,they grabbed
cruzan,6,verb,other,cruzar,A2,to cross
conduciré,6,verb,other,conducir,A2,I will drive
bendice,6,verb,other,bendecir,A2,bless
échame,6,verb,other,echar,A2,throw me
musa,6,noun,feminine,musa,A2,muse
comunidades,6,noun,feminine,comunidad,A2,communities
decorado,6,adjective,masculine,decorado,A2,decorated
salado,6,adjective,masculine,salado,A2,salty
rindes,6,verb,other,rendir,A2,to yield
proximo,6,adjective,masculine,próximo,A2,next
discípulos,6,noun,masculine,discípulo,A2,disciples
pradera,6,noun,feminine,pradera,A2,meadow
bájalo,6,verb,other,bajar,A2,lower it
jugadas,6,noun,feminine,jugada,A2,play
repetición,6,noun,feminine,repetición,A2,repetition
planeé,6,verb,other,planear,A2,to plan
poseen,6,verb,other,poseer,A2,to possess
organismos,6,noun,masculine,organismo,A2,organism
asusto,6,noun,masculine,asusto,A2,fright
astilla,6,noun,feminine,astilla,A2,splinter
apunte,6,noun,masculine,apunte,A2,note
garfio,6,noun,masculine,garfio,A2,hook
africanos,6,noun,masculine,africano,A2,Africans
fénix,6,noun,masculine,fénix,A2,phoenix
limpiador,6,noun,masculine,limpiador,A2,cleaner
llévanos,6,verb,other,llevar,A2,take us
completas,6,adjective,feminine,completo,A2,complete
entregamos,6,verb,other,entregar,A2,we deliver
geografía,6,noun,feminine,geografía,A2,geography
religiones,6,noun,feminine,religión,A2,religions
filmes,6,noun,masculine,filme,A2,films
colmena,6,noun,feminine,colmena,A2,beehive
perdoname,6,verb,other,perdonarme,A2,forgive me
ración,6,noun,feminine,ración,A2,portion
guarden,6,verb,other,guardar,A2,to guard
despertando,6,verb,other,despertar,A2,waking
inventa,6,verb,other,inventar,A2,to invent
empujen,6,verb,other,empujar,A2,push
call,6,verb,other,callar,A2,to be quiet
modesta,6,adjective,feminine,modesto,A2,modest
ofreces,6,verb,other,ofrecer,A2,you offer
terremotos,6,noun,masculine,terremoto,A2,earthquakes
belén,6,noun,masculine,belén,A2,Bethlehem
oiste,6,verb,other,oír,A2,you heard
miniatura,6,noun,feminine,miniatura,A2,miniature
estribos,6,noun,masculine,estribo,A2,stirrup
empaca,6,verb,other,empacar,A2,to pack
particulares,6,noun,feminine,particular,A2,particulars
autores,6,noun,masculine,autor,A2,authors
abandonen,6,verb,other,abandonar,A2,to abandon
destinos,6,noun,masculine,destino,A2,destinations
utilizamos,6,verb,other,utilizar,A2,we use
ocupan,6,verb,other,ocupar,A2,to occupy
banquillo,6,noun,masculine,banquillo,A2,bench
novena,6,noun,feminine,novena,A2,novenary
regiones,6,noun,feminine,región,A2,regions
cerraré,6,verb,other,cerrar,A2,I will close
ocupamos,6,verb,other,ocupar,A2,we occupy
olvidaremos,6,verb,other,olvidar,A2,we will forget
moro,6,noun,masculine,moro,A2,Moor
echarán,6,verb,other,echar,A2,they will throw
fatiga,6,noun,feminine,fatiga,A2,fatigue
perdi,6,verb,other,perder,A2,to lose
quebrar,6,verb,other,quebrar,A2,to break
relevo,6,noun,masculine,relevo,A2,relief
comics,6,noun,masculine,cómic,A2,comic
coloque,6,verb,other,colocar,A2,to place
enfadó,6,verb,other,enfadar,A2,to annoy
tendió,6,verb,other,tender,A2,he/she/it stretched
confirman,6,verb,other,confirmar,A2,they confirm
diminuto,6,adjective,masculine,diminuto,A2,tiny
queme,6,verb,other,quemar,A2,burn
circulo,6,noun,masculine,círculo,A2,circle
preferimos,6,verb,other,preferir,A2,we prefer
cuidan,6,verb,other,cuidar,A2,to take care of
ovnis,6,noun,masculine,ovni,A2,UFOs
lucharé,6,verb,other,luchar,A2,I will fight
ciudadana,6,noun,feminine,ciudadana,A2,citizen
dona,6,noun,feminine,doña,A2,lady
tejas,6,noun,feminine,teja,A2,tiles
abriremos,6,verb,other,abrir,A2,we will open
alimenticia,6,adjective,feminine,alimenticia,A2,nutritious
llamame,6,verb,other,llamarme,A2,call me
loción,6,noun,feminine,loción,A2,lotion
caminó,6,verb,other,caminar,A2,walked
medusa,6,noun,feminine,medusa,A2,jellyfish
agradan,6,verb,other,agradar,A2,to please
juntamos,6,verb,other,juntar,A2,we gather
falte,6,verb,other,faltar,A2,to lack
unimos,6,verb,other,unir,A2,we unite
vomitó,6,verb,other,vomitar,A2,he/she/it vomited
mírenme,6,verb,other,mirar,A2,look at me
buscaron,6,verb,other,buscar,A2,they searched
pateando,6,verb,other,patear,A2,kicking
escapamos,6,verb,other,escapar,A2,we escape
editora,6,noun,feminine,editora,A2,editor
robaba,6,verb,other,robar,A2,was stealing
fotógrafos,6,noun,masculine,fotógrafo,A2,photographers
lei,6,noun,feminine,ley,A2,law
mostramos,6,verb,other,mostrar,A2,we show
sencillas,6,adjective,feminine,sencillo,A2,simple
portón,6,noun,masculine,portón,A2,large door
congelando,6,verb,other,congelar,A2,freezing
historietas,6,noun,feminine,historieta,A2,comic strip
pastelito,6,noun,masculine,pastelito,A2,pastry
capítulos,6,noun,masculine,capítulo,A2,chapters
limpié,6,verb,other,limpiar,A2,I cleaned
bautismo,6,noun,masculine,bautismo,A2,baptism
preparaba,6,verb,other,preparar,A2,prepared
admira,6,verb,other,admirar,A2,admire
apoyarte,6,verb,other,apoyar,A2,to support
plantó,6,verb,other,plantar,A2,he/she/it planted
lavarse,6,verb,other,lavarse,A2,to wash oneself
lanzaron,6,verb,other,lanzar,A2,they threw
masajista,6,noun,masculine,masajista,A2,masseur
fanática,6,noun,feminine,fanática,A2,fan
capitulo,6,noun,masculine,capítulo,A2,chapter
congelar,6,verb,other,congelar,A2,to freeze
paremos,6,verb,other,parar,A2,let's stop
arreglarse,6,verb,other,arreglarse,A2,to get ready
sudeste,6,noun,masculine,sudeste,A2,southeast
chorradas,6,noun,feminine,chorrada,A2,nonsense
simios,6,noun,masculine,simio,A2,monkeys
cuarteles,6,noun,masculine,cuartel,A2,barracks
colegios,6,noun,masculine,colegio,A2,schools
apoyarme,6,verb,other,apoyar,A2,to support me
gritarme,6,verb,other,gritar,A2,to shout at me
cresta,6,noun,feminine,cresta,A2,crest
basicamente,6,adverb,other,básicamente,A2,basically
pantanos,6,noun,masculine,pantano,A2,swamps
desconectar,6,verb,other,desconectar,A2,to disconnect
llamarnos,6,verb,other,llamar,A2,to call us
ignoro,6,verb,other,ignorar,A2,I ignore
ascensores,6,noun,masculine,ascensor,A2,elevators
sacara,6,verb,other,sacar,A2,to take out
recibirme,6,verb,other,recibir,A2,to receive
admiradora,6,noun,feminine,admiradora,A2,female admirer
queres,6,verb,other,querer,A2,to want
fragancia,6,noun,feminine,fragancia,A2,fragrance
monitores,5,noun,masculine,monitor,A2,monitors
fotografiar,5,verb,other,fotografiar,A2,to photograph
guías,5,noun,feminine,guía,A2,guides
usuarios,5,noun,masculine,usuario,A2,users
orillas,5,noun,feminine,orilla,A2,banks
digame,5,verb,other,decir,A2,tell me
abandonas,5,verb,other,abandonar,A2,you abandon
huyen,5,verb,other,huir,A2,they flee
intersección,5,noun,feminine,intersección,A2,intersection
visten,5,verb,other,vestir,A2,to dress
russo,5,adjective,masculine,ruso,A2,Russian
firmaste,5,verb,other,firmar,A2,you signed
disfrutan,5,verb,other,disfrutar,A2,they enjoy
contacta,5,verb,other,contactar,A2,to contact
cámbiate,5,verb,other,cambiarse,A2,change (yourself)
palestinos,5,noun,masculine,palestino,A2,Palestinians
jóven,5,adjective,masculine,joven,A2,young
mudas,5,noun,feminine,muda,A2,shedding
enteren,5,verb,other,entrar,A2,to enter
juntan,5,verb,other,juntar,A2,they gather
andá,5,verb,other,andar,A2,to walk
curó,5,verb,other,curar,A2,cured
museos,5,noun,masculine,museo,A2,museums
cuotas,5,noun,feminine,cuota,A2,quota
